AVGDPD0_EVER;CNTGOODPOS;CNTUNIQUEPHONES;FIRSTADATENOTRD;CNTUNSUCCESSFULWEEKS24M;INSTALMENTCNTPAIDINTIME;AVGDPD0_36M;NUMINSTTOPAYGR;TEXTLASTRISKPRODCOMBINATION;PARTEPCOUNT;AVGDPD0_12M;CODEPAIDOFFAFTERDPD;NUMREJECTS9M;LASTFULLEPDATE
;0;0;3046;12;15;2.1;0;0.023198651;;4;0;15;2775
;0;0;131;1;4;0;20;0.023198651;;0;0;2;
;0;0;4087;1;21;;0;0.031356486;;;0;0;
4.33333333333333;0;1;1627;0;47;0.590909090909091;13;0.023198651;;1.18181818181818;0;0;
2.33333333333333;0;1;3802;9;28;0;68;0.023198651;1;0;0;8;65
;0;0;218;0;6;0;6;0.023198651;2;0;0;0;
;0;0;91;2;2;0;22;0.023198651;;0;0;2;
;1;0;1414;0;6;;0;0.023198651;;;0;0;
;0;0;783;1;16;0.611111111111111;0;0.023198651;;0;0;1;
;0;0;254;0;8;0;0;0.023198651;;0;0;0;3
;4;0;2289;9;28;7;0;0.023198651;;6.28571428571429;0;9;93
;2;1;2158;0;27;0.0666666666666667;0;0.020120724;;0;0;0;1424
;1;1;3442;4;53;0.36;0;0.031356486;1;0;0;0;698
;0;0;396;0;12;0;6;0.023198651;;0;0;0;
;38;0;274;15;31;0;84;0.031356486;1;0;0;56;55
2;1;0;2425;16;30;0;0;0.023198651;;0;0;16;893
0.214285714285714;2;1;3618;0;63;0;12;0.023198651;1;0;0;0;848
;0;0;306;1;9;0;0;0.023198651;;0;0;1;21
;0;0;562;3;25;0.0769230769230769;22;0.023198651;;0;0;2;
;0;0;253;1;8;0;10;0.023198651;;0;0;1;
;0;1;2059;0;20;;0;0.023198651;;;0;0;1459
;2;0;850;3;35;0.0555555555555556;0;0.026860354;;0;0;4;35
0;1;1;1240;1;24;0;84;0.023198651;;0;0;1;
;1;2;5512;3;124;0.37037037037037;0;0.023198651;;;0;1;2817
;0;1;255;1;2;10.3333333333333;0;0.031356486;;10.3333333333333;0;1;
;1;0;2010;10;24;0.518518518518519;9;0.023198651;;0.0909090909090909;0;15;
;0;1;1030;2;9;0;0;0.023198651;;;0;3;745
;1;0;128;9;5;0;17;0.023198651;1;0;0;34;
;0;1;1308;3;23;0.444444444444444;0;0.031356486;;0;0;2;
0.764705882352941;2;0;1887;12;27;1.08333333333333;46;0.023198651;;0.642857142857143;0;15;
0.2;5;1;867;11;42;0.2;27;0.031356486;;0.461538461538462;0;5;346
0.192307692307692;1;1;3778;1;7;0;0;0.023198651;;0;0;1;1059
;2;1;1479;3;13;0;0;0.023198651;;;0;2;1045
0;0;1;2160;2;13;0;15;0.031356486;1;0;0;1;1198
;3;1;2983;0;47;0;0;0.023198651;3;0;0;0;595
;1;0;2423;0;6;;0;0.023198651;;;0;0;
;0;0;3039;8;16;9;0;0.023198651;1;19;3;4;2283
;3;0;1528;3;9;;0;0.023198651;;;0;0;
;0;0;4056;0;11;;0;0.031356486;;;0;0;
;0;1;2665;3;24;;0;0.026860354;;;0;1;2269
;1;0;5635;0;50;;0;0.023198651;;;0;0;3447
;0;0;126;0;3;0;9;0.023198651;;0;0;0;
;0;0;2209;1;7;39.2;13;0.031356486;1;12.6666666666667;2;3;
;0;0;157;8;6;0;16;0.023198651;;0;0;16;
;3;1;5712;7;47;0;0;0.023198651;10;0;0;5;135
;;;5651;0;0;;0;0.026860354;;;;0;
;0;0;267;2;7;0;5;0.031356486;1;0;0;3;
;0;1;857;0;23;0;0;0.023198651;;0;0;0;142
;0;0;898;2;10;0;0;0.023198651;;;0;1;588
0;2;1;1449;2;20;0;59;0.023198651;;0;0;1;276
0.25;2;0;1098;0;3;0.285714285714286;19;0.023198651;;0.285714285714286;0;0;
;1;1;169;0;5;0;5;0.023198651;;0;0;0;
;0;1;549;0;8;0;4;0.023198651;;0;0;0;
;0;0;320;0;6;0;0;0.031356486;;0;0;0;
;0;0;883;6;12;0;0;0.023198651;;;0;4;
;;;4903;1;34;0;0;0.023198651;;;;0;461
;0;0;239;2;8;0;28;0.023198651;;0;0;4;
;0;0;31;0;0;;12;0.023198651;;;0;1;
;0;1;1781;11;27;0;7;0.023198651;;0;0;5;
0;0;1;410;0;12;0;12;0.023198651;;0;0;0;
;0;0;164;0;5;0;13;0.023198651;1;0;0;0;
;1;0;2213;2;19;1.77777777777778;0;0.023198651;;;0;1;2123
;2;0;155;0;5;0;19;0.023198651;;0;0;1;
;2;0;532;18;16;0;20;0.023198651;;0;0;20;
0.770833333333333;0;0;1647;14;44;1.02857142857143;24;0.020120724;2;2.90909090909091;0;7;
;0;1;5348;1;53;;0;0.023198651;;;0;0;1878
0;0;1;1153;0;17;0;18;0.031356486;;0;0;0;996
;1;0;4109;0;6;;0;0.023198651;;;0;0;
;0;0;1947;6;5;;0;0.031356486;;;3;2;
;1;0;149;0;4;0;20;0.023198651;;0;0;0;
0;;;859;1;24;0;0;0.023198651;1;0;;6;
;5;1;2706;0;26;2.5;23;0.023198651;;0;0;0;978
;0;0;3361;2;11;0;0;0.026860354;;;0;2;
0;1;1;698;2;38;0;17;0.031356486;;0;0;9;359
;;;855;3;8;0;0;0.023198651;;;;4;583
;;;2794;2;2;;0;0.026860354;;;;0;
;1;0;102;7;3;0;9;0.031356486;;0;0;8;
;0;0;137;1;4;0;20;0.023198651;1;0;0;0;
;0;0;5229;0;3;;0;0.023198651;;;2;0;
;0;0;2555;0;7;;0;0.031356486;;;0;0;2332
0;1;1;900;2;14;0;0;0.023198651;;0;0;6;
;5;0;122;2;3;0;21;0.031356486;;0;0;4;
;0;0;4575;1;3;;0;0.031356486;;;3;0;
5.95;1;1;5124;8;44;0;57;0.023198651;;0;0;3;3220
0;3;1;1768;0;15;0;19;0.023198651;;0;0;0;
;0;0;3582;0;13;;0;0.023198651;;;0;0;3191
;;;3813;0;31;1.16666666666667;0;0.023198651;;0;;0;3542
;0;1;774;5;22;0;0;0.023198651;8;0;0;0;109
;0;0;3359;0;8;;0;0.026860354;;;0;0;
;0;0;209;0;5;0;0;0.031356486;1;0;0;0;48
0.602941176470588;0;0;3265;8;55;0.25;5;0.031356486;;0.272727272727273;0;6;1091
;0;0;3032;2;8;;0;0.023198651;;;0;3;1142
0;5;1;2399;3;40;0;18;0.023198651;;0;0;2;389
;2;0;3339;0;24;;0;0.026860354;;;0;0;2008
0.210526315789474;0;1;865;13;50;0.210526315789474;20;0.023198651;1;0.428571428571429;0;6;541
3.02857142857143;1;1;3737;3;20;0;7;0.023198651;1;0;0;1;
1.70873786407767;0;1;2417;1;59;0.454545454545455;20;0.023198651;;0.238095238095238;0;1;123
;4;1;4121;0;41;0;0;0.023198651;;;0;0;1013
;0;0;2723;0;5;;0;0.026860354;;;0;0;2572
;0;1;577;0;16;0;0;0.023198651;1;0;0;0;220
;1;1;517;0;12;0;0;0.023198651;4;0;0;0;
;1;0;220;11;10;0;23;0.023198651;;0;0;28;31
;0;0;418;3;12;0.846153846153846;11;0.023198651;;0.916666666666667;0;3;
;0;0;1876;6;19;0.5;0;0.026860354;1;;0;2;952
;;;1822;0;8;;0;0.023198651;;;;0;
;1;0;5548;0;42;;0;0.023198651;4;;0;0;1706
;1;0;2047;0;13;23.7142857142857;0;0.023198651;;38;2;0;
;0;1;4579;1;18;;0;0.023198651;;;0;0;
4.4;9;1;1572;24;70;0.620689655172414;26;0.023198651;;1.09677419354839;0;9;1193
;0;0;2333;0;6;;0;0.023198651;;;0;0;2147
0;1;1;921;0;18;0;0;0.023198651;;0;0;0;
;0;0;1716;0;12;;0;0.031356486;;;0;0;1553
;0;1;511;1;10;0.454545454545455;0;0.023198651;;0.714285714285714;0;1;169
;0;0;1864;0;13;;0;0.023198651;;;0;0;1197
;0;0;2587;1;9;0;23;0.023198651;;0;0;3;
0;1;0;1324;12;69;0;19;0.020120724;;0;0;9;471
;2;2;4372;0;16;0;0;0.023198651;;;0;0;
;1;0;3626;4;6;;0;0.031356486;;;0;4;
15.6296296296296;4;0;3782;30;52;7.53225806451613;13;0.023198651;;12.4848484848485;2;64;3655
;0;0;481;0;2;10.25;0;0.023198651;;11.8;2;0;
0.0294117647058824;4;1;221;1;9;0;27;0.023198651;;0;0;0;
;0;0;4670;2;0;;0;0.031356486;;;1;3;
0.0571428571428571;1;1;4751;0;34;0;0;0.023198651;;0;0;0;4416
;0;1;127;0;3;0;7;0.023198651;;0;0;0;
;0;0;347;1;9;0;10;0.023198651;;0;0;0;125
;1;0;313;4;15;0;18;0.023198651;4;0;0;9;34
;0;1;5934;0;80;0.714285714285714;0;0.023198651;;;0;0;2682
;;;1536;0;4;;0;0.023198651;;;;0;1396
;1;0;5448;0;14;;0;0.031356486;;;0;0;3406
1.30851063829787;1;1;2379;4;30;2.65217391304348;12;0.023198651;2;1.13636363636364;0;3;1788
9.8;2;1;4882;3;54;0;0;0.031356486;;0;0;3;18
17.6;1;1;4972;0;26;0;0;0.031356486;;0;0;0;
;0;0;2030;1;8;;0;0.026860354;;;3;1;
;;;4138;0;29;;0;0.023198651;;;;0;3207
17.3333333333333;1;2;974;20;13;9.15384615384615;5;0.023198651;;0;2;9;380
;1;1;1652;5;49;0.636363636363636;0;0.023198651;;0;0;1;
;1;0;2954;0;3;;0;0.023198651;;;0;0;2863
;0;0;977;1;12;0;0;0.023198651;1;;0;1;
;0;0;123;11;6;0;14;0.023198651;;0;0;4;
;0;1;5321;1;109;0.0714285714285714;16;0.023198651;1;0.25;0;2;2333
4.85714285714286;2;2;1909;0;2;1.42857142857143;0;0.023198651;;1.42857142857143;0;0;
;1;1;1994;1;24;0;0;0.023198651;;;0;1;
;3;1;1044;0;27;0.027027027027027;36;0.023198651;;0;0;0;15
;1;0;881;9;14;0;0;0.023198651;2;0;0;7;145
;1;1;4500;0;23;3.33333333333333;0;0.023198651;;;0;0;1056
;0;0;1042;2;22;0;0;0.023198651;;;0;1;
;0;0;1059;8;24;0;0;0.023198651;4;0;0;6;152
;1;0;4022;17;35;0.358974358974359;27;0.023198651;1;0.333333333333333;0;21;410
;6;2;957;0;10;0;0;0.023198651;;;0;2;647
0;0;1;1687;1;23;0;50;0.023198651;1;0;0;1;1597
;0;0;427;1;12;0;24;0.023198651;;0;0;2;
0;0;1;2509;2;9;0;2;0.023198651;;0;0;2;2469
0.0606060606060606;1;0;3636;1;64;0.0882352941176471;0;0.023198651;;0.0833333333333333;0;1;1358
;1;0;618;0;32;0;10;0.031356486;;0;0;0;
;1;1;5189;0;8;0;0;0.023198651;;;0;0;922
0;0;1;4950;3;57;0;0;0.023198651;14;0;0;0;111
0.5;1;0;2977;6;17;0;29;0.023198651;;0;0;15;950
;3;0;2867;5;39;2.77777777777778;0;0.023198651;1;;0;6;474
;0;0;124;0;3;0;9;0.023198651;;0;0;0;
;0;0;246;2;7;0;17;0.023198651;;0;0;8;
;0;1;2724;2;9;2.15;0;0.023198651;;2.2;0;1;247
;0;0;167;3;5;0;1;0.031356486;;0;0;2;
;0;0;4113;0;28;0;7;0.023198651;;0;0;0;1623
;0;1;921;0;24;0;0;0.023198651;;0;0;0;
;1;0;680;2;11;0;0;0.031356486;1;0;0;6;339
0;3;1;1676;0;73;0;5;0.023198651;;0;0;0;1049
;1;1;1108;7;15;2.9375;0;0.020120724;;;1;4;612
;0;0;230;1;7;0;5;0.023198651;;0;0;1;
;2;1;2338;0;8;;0;0.023198651;;;0;0;2217
;0;0;649;7;20;0;0;0.023198651;;0;0;1;
10.4285714285714;0;0;3513;1;5;2;0;0.023198651;;2;2;1;
0;0;1;708;2;42;0;102;0.023198651;1;0;0;0;
;1;0;5335;1;20;;0;0.023198651;;;1;1;
;0;0;5159;0;17;;0;0.031356486;;;0;0;4164
;0;0;4597;2;15;;0;0.031356486;;;1;0;4416
;0;1;957;0;9;0;0;0.023198651;1;;0;0;671
;;;2069;14;10;;0;0.023198651;;;;11;
65.4444444444444;0;0;1852;0;27;58.5;10;0.023198651;;0;2;6;
;1;0;4867;11;5;;0;0.023198651;;;3;8;
3;1;0;4784;2;75;0.229508196721311;57;0.023198651;;0.5;0;3;
3.75862068965517;0;1;5571;0;13;3;1;0.023198651;;3;0;0;2056
;0;0;770;0;4;9.375;0;0.023198651;1;;0;0;517
;1;0;2423;0;11;;0;0.023198651;1;;0;0;2092
0;0;1;1118;0;28;0;5;0.023198651;;0;0;0;842
;;;4509;0;10;;0;0.023198651;;;;0;4206
;;;3802;0;10;;0;0.026860354;;;;0;3501
;0;0;343;4;11;0;0;0.023198651;;0;0;5;3
;0;0;3746;0;4;;0;0.023198651;;;2;0;
;0;0;67;1;2;0;8;0.023198651;;0;0;0;
;0;0;2397;0;11;;0;0.023198651;;;0;0;2215
;0;1;420;1;8;0;0;0.023198651;;0;0;1;153
;0;0;4803;0;3;;0;0.031356486;;;1;0;
0.4;1;1;1215;2;14;0.461538461538462;7;0.023198651;;0;0;0;
;2;0;1763;11;14;6.73913043478261;0;0.023198651;;;0;6;464
;;;4534;3;65;0.666666666666667;0;0.026860354;1;1.42857142857143;;2;205
;3;1;399;17;7;3.83333333333333;28;0.023198651;;3.83333333333333;0;65;
;1;0;5112;0;3;;0;0.023198651;;;2;0;
;1;1;4505;0;39;0;0;0.031356486;1;0;0;0;312
;0;0;5729;0;10;;24;0.031356486;;;0;1;2300
;0;0;378;3;11;0;0;0.023198651;;0;0;3;24
;0;0;158;2;5;0;0;0.023198651;;0;0;15;3
5.42857142857143;2;1;2774;12;59;0.0769230769230769;0;0.023198651;3;0.2;0;15;55
;0;0;450;17;19;0.5;8;0.031356486;;0.588235294117647;0;16;227
;1;0;615;0;28;0.2;8;0.023198651;;0.260869565217391;0;0;
;0;0;1131;0;15;0;0;0.023198651;;;0;0;665
;1;0;663;9;8;0.333333333333333;0;0.023198651;;0;0;5;379
;;;1350;0;4;;0;0.023198651;;;;0;1213
;;;728;0;10;0;0;0.023198651;;0;;0;
3.33333333333333;;;894;0;17;1.125;0;0.023198651;1;0.9;;0;
;3;0;2837;7;41;20.8888888888889;0;0.023198651;;;1;10;1781
;0;0;3688;0;3;;0;0.031356486;;;2;0;
4.80412371134021;0;1;1349;2;5;5;0;0.031356486;;12.6666666666667;0;0;1113
0.0833333333333333;4;0;719;19;22;0.0833333333333333;20;0.023198651;;0.0909090909090909;0;12;135
;2;1;4236;6;136;;0;0.031356486;;;0;1;2196
;0;1;4335;2;31;0.172413793103448;0;0.031356486;2;0.714285714285714;0;0;756
;0;0;185;0;5;0;5;0.023198651;;0;0;0;
;0;0;946;2;13;3.55555555555556;0;0.023198651;;0;2;0;
;0;0;597;16;16;0.925925925925926;0;0.031356486;;1.2;0;6;70
;0;0;107;1;2;0.333333333333333;21;0.023198651;;0.333333333333333;0;0;
;2;0;2868;1;26;;0;0.023198651;;;0;0;1373
;0;0;343;5;15;0;14;0.023198651;;0;0;6;26
;0;2;320;4;16;0.0588235294117647;40;0.031356486;1;0.0588235294117647;0;7;70
0.00666666666666667;1;1;4451;0;150;0;68;0.020120724;;0;0;0;
;;;1690;0;9;;0;0.023198651;;;;0;1410
;0;0;66;2;2;0;8;0.023198651;;0;0;13;
;0;0;;0;0;;0;0.023198651;;;0;0;
;0;0;291;1;13;0;35;0.023198651;;0;0;1;
;2;1;1628;4;12;0;0;0.031356486;;;0;3;1532
;1;1;3408;2;47;0;0;0.023198651;1;0;0;1;21
1;4;1;5367;2;117;0;7;0.031356486;;0;0;0;2185
0.5;0;1;777;2;22;0.0833333333333333;0;0.026860354;;0.166666666666667;0;0;
;;;5606;0;8;;0;0.023198651;;;;0;5316
;0;0;3538;0;9;;0;0.031356486;;;0;0;2123
;2;0;1698;2;12;;0;0.023198651;1;;0;2;
;0;0;45;1;1;0;11;0.023198651;;0;0;1;
0.00793650793650794;8;1;4277;0;106;0.012987012987013;56;0.023198651;;0;0;0;738
;;;3558;5;22;;0;0.031356486;;;;0;
;0;0;106;0;1;0;0;0.023198651;;0;0;0;90
;1;1;1220;0;36;0.0294117647058824;0;0.023198651;;0;0;1;164
;;;4951;1;24;;0;0.026860354;;;;1;4734
;;;5205;0;6;;0;0.031356486;;;;0;
0.0555555555555556;0;2;915;0;12;0.0555555555555556;13;0.023198651;5;0;0;0;456
0.2;1;1;1987;1;41;0.258064516129032;49;0.023198651;1;0;0;1;500
;0;0;357;3;10;0.363636363636364;13;0.023198651;;0.363636363636364;0;9;
;0;1;479;0;15;0;9;0.023198651;;0;0;0;
;0;1;401;2;17;0;31;0.023198651;;0;0;7;
;0;0;137;4;4;0;6;0.023198651;;0;0;4;
;0;1;301;2;8;0.111111111111111;0;0.023198651;;0.111111111111111;0;0;20
;0;0;3645;0;62;0.151515151515152;10;0.023198651;;0.3125;0;0;118
;0;0;725;0;20;0.565217391304348;1;0.023198651;;1.08333333333333;0;0;
;2;0;4513;0;7;;0;0.023198651;;;0;0;
;0;0;49;1;1;0;11;0.031356486;;0;0;6;
;0;0;644;2;15;0.1875;0;0.023198651;6;0;0;0;145
;0;1;265;1;8;0;0;0.023198651;;0;0;1;17
;2;0;5103;0;23;;0;0.031356486;;;2;0;4545
;1;1;123;0;4;0;17;0.023198651;;0;0;0;
2;0;1;2877;0;10;0.5;2;0.023198651;;0.5;0;0;2786
8;0;1;2423;2;18;2.75;20;0.023198651;;0.6;2;2;2332
0;1;0;1351;1;59;0;61;0.020120724;2;0;0;1;
;;;4611;1;4;;0;0.031356486;;;;1;4486
8.90909090909091;0;0;1457;4;24;1.82608695652174;8;0.023198651;2;0.0833333333333333;0;6;
;0;0;2176;17;36;3;0;0.023198651;;4.28571428571429;0;9;1228
0;2;1;705;0;6;0;0;0.023198651;4;0;0;0;16
0.5;1;0;3168;0;31;0;22;0.023198651;;0;0;0;443
;1;0;2116;1;3;;0;0.026860354;;;1;2;
;0;0;4555;1;2;;0;0.031356486;;;1;0;
0.5;0;0;2605;1;24;0;0;0.023198651;;0;0;0;
;0;0;750;2;23;0.0833333333333333;0;0.023198651;;0;0;2;
;1;0;4562;1;7;;0;0.026860354;;;0;1;
;0;0;1011;2;10;2.5;0;0.023198651;;1.25;0;0;280
;1;1;821;1;19;0;15;0.023198651;2;0;0;1;219
;;;4374;1;39;;0;0.023198651;;;;0;2527
;1;0;5635;0;50;;0;0.023198651;;;0;0;3447
;0;0;150;1;4;0;8;0.023198651;;0;0;0;
4.22222222222222;3;0;788;5;22;2.1063829787234;13;0.031356486;;3.03703703703704;0;3;
;0;0;2430;4;2;;0;0.031356486;;;1;2;2304
4.54545454545455;4;1;5868;1;19;0;0;0.023198651;;0;0;1;
;0;0;406;8;11;0.916666666666667;0;0.023198651;;0.916666666666667;0;16;
;0;1;371;0;8;0;0;0.023198651;;0;0;0;121
;1;1;891;1;26;0.810810810810811;21;0.031356486;;1.33333333333333;0;1;612
;0;1;4521;2;10;;0;0.031356486;1;;0;0;2069
;0;0;2675;5;5;;0;0.031356486;;;0;3;
0;1;1;1394;2;70;0;12;0.031356486;7;0;0;2;108
;1;1;1165;2;68;0;32;0.023198651;;0;0;1;616
0.9;0;1;3068;13;30;0.3125;4;0.023198651;;0.411764705882353;0;12;
4.83333333333333;1;1;4159;0;33;1.14285714285714;0;0.023198651;;0.4;0;0;
0.433333333333333;0;1;2782;1;28;0;28;0.023198651;;0;0;2;
0.224489795918367;5;1;3494;0;48;0;1;0.023198651;1;0;0;0;6
;0;1;248;1;7;0;11;0.023198651;1;0;0;1;
;2;0;4139;40;63;0;12;0.023198651;;0;0;96;274
;1;1;4555;0;41;0;0;0.023198651;;0;0;0;4281
;0;1;1363;5;3;0;20;0.031356486;;0;0;3;
0.523809523809524;5;1;738;9;19;0.523809523809524;2;0.023198651;1;0;0;6;
0;4;0;2342;1;35;0;0;0.023198651;17;0;0;1;44
;0;0;3053;0;4;;0;0.031356486;;;0;0;2908
1;0;1;859;3;42;0.163265306122449;45;0.023198651;;0.235294117647059;0;1;
;0;1;634;9;12;0;0;0.023198651;;0;0;12;307
;0;0;;1;0;;0;0.023198651;;;0;4;
;0;0;50;2;1;0;23;0.023198651;;0;0;2;
;1;2;5409;0;103;0;16;0.023198651;;0;0;0;1884
;;;3842;0;11;;0;0.031356486;;;;0;3511
0;2;0;1282;2;36;0;0;0.023198651;;0;0;3;
;0;1;2868;6;3;0;0;0.023198651;;;0;5;456
0;1;1;740;3;2;0;0;0.023198651;;0;0;2;73
;0;0;430;2;19;0;5;0.031356486;;0;0;8;
;0;0;2656;1;18;;0;0.026860354;;;0;0;1911
;0;1;368;8;12;0;12;0.023198651;;0;0;11;
;;;4867;3;57;0;0;0.031356486;;;;1;428
8.77777777777778;2;1;5889;1;25;0;14;0.023198651;;0;3;0;
;1;0;2289;8;46;2.625;0;0.023198651;;0;0;4;98
1.5;5;1;2589;4;37;0.153846153846154;6;0.026860354;;0.5;0;3;2437
;0;1;75;0;1;0.5;10;0.023198651;;0.5;0;0;
;1;0;2794;2;12;;0;0.023198651;;;0;0;2392
0.48;0;0;2416;1;23;0.2;21;0.023198651;;0;0;0;2111
;1;0;1676;0;6;;0;0.023198651;;;0;0;
0;0;1;2160;2;13;0;15;0.031356486;1;0;0;1;1198
;0;0;1561;0;1;;0;0.023198651;;;0;0;1545
;3;0;963;6;2;0;0;0.023198651;;;0;1;794
;0;1;118;2;3;0;7;0.023198651;;0;0;0;
;1;1;4692;2;39;0;0;0.023198651;;;0;2;
;1;1;1707;0;6;0;6;0.023198651;;0;0;0;
6.5;1;0;2492;2;25;2.97222222222222;19;0.020120724;;1.5;0;3;873
;0;0;3742;0;10;;0;0.026860354;;;0;0;
;0;0;1081;0;10;0;0;0.023198651;;;0;0;
0.04;0;1;802;0;25;0;11;0.023198651;4;0;0;0;242
;2;2;2372;4;30;0;0;0.023198651;;0;0;2;131
;0;0;3803;1;16;;0;0.031356486;;;0;0;1297
;0;0;2117;0;11;;0;0.023198651;;;0;0;
;;;4303;1;5;;0;0.026860354;;;;0;
;1;0;1404;0;3;;0;0.023198651;2;;0;0;1288
0;1;2;1990;1;26;0;0;0.023198651;;0;0;0;21
;;;567;0;6;7.23076923076923;0;0.031356486;;5.66666666666667;;0;
;;;3113;3;66;0;0;0.023198651;;;;0;
10.3958333333333;0;1;4606;3;44;0.0277777777777778;3;0.023198651;2;0;0;5;1043
;0;1;206;0;1;0;0;0.023198651;;0;0;0;155
0.0384615384615385;1;1;3125;0;26;0;4;0.023198651;1;0;0;0;
;1;1;5019;2;27;;0;0.023198651;;;0;0;
1.66666666666667;0;0;875;1;23;0.333333333333333;9;0.023198651;;0;0;0;
;0;1;300;0;9;0;1;0.023198651;;0;0;0;
;1;1;2082;0;18;0;0;0.023198651;2;0;0;0;150
;0;2;1579;0;37;0.142857142857143;0;0.023198651;;0;0;0;136
;0;0;3519;0;17;;0;0.023198651;;;0;0;
;0;0;134;0;3;0;9;0.023198651;;0;0;0;
;;;5311;0;10;;0;0.026860354;4;;;0;2407
;0;0;3693;1;0;;0;0.031356486;;;1;0;
;5;0;4770;2;54;10.8;10;0.023198651;;0;0;2;
0.172727272727273;1;1;1954;1;40;0;0;0.023198651;;0;0;1;48
;;;5395;0;21;;0;0.026860354;;;;0;5181
4.2;0;1;1222;4;23;0.84;0;0.023198651;;0;0;3;36
;0;1;4620;0;26;0;2;0.023198651;9;0;0;0;
;0;0;127;5;4;0;6;0.031356486;;0;0;5;
;1;0;4156;0;17;;0;0.026860354;;;0;0;1170
;1;1;2765;14;64;1.20408163265306;17;0.023198651;4;1.88461538461538;0;12;1735
0.888888888888889;0;1;596;3;22;0.851851851851852;19;0.023198651;;1.04545454545455;0;8;
0;4;1;837;5;15;0;23;0.023198651;1;0;0;3;277
;;;3683;0;11;;0;0.023198651;;;;0;
;0;0;190;1;6;0;18;0.023198651;;0;0;2;
;0;0;216;2;6;0;6;0.023198651;;0;0;4;
;;;5236;0;10;;0;0.023198651;;;;0;1608
;1;1;5761;1;24;0.375;0;0.026860354;;;0;0;5424
;0;0;1819;0;10;;0;0.023198651;2;;0;0;1264
;;;441;0;10;0;0;0.023198651;;0;;0;
;0;0;5547;1;10;;12;0.023198651;;;0;1;
;1;1;3638;0;13;;0;0.023198651;;;0;0;
;0;0;171;8;6;0;16;0.023198651;;0;0;14;
;0;0;97;0;3;0;7;0.031356486;;0;0;0;
;1;0;1671;0;8;;0;0.023198651;;;0;0;1395
;0;0;1599;0;9;;0;0.026860354;;;0;0;1134
;1;0;1771;0;8;0.2;0;0.023198651;3;;0;0;989
0;0;1;1244;2;41;0;7;0.023198651;1;0;0;1;
;0;1;2188;0;16;0;0;0.023198651;12;;0;0;945
0;2;1;1326;6;40;0;46;0.023198651;24;0;0;4;57
;2;2;2878;2;33;3.25;0;0.023198651;;;0;1;
;1;1;1698;1;38;0.384615384615385;0;0.023198651;1;0.333333333333333;0;1;202
;1;0;4676;0;2;;0;0.031356486;;;0;0;4615
0.0727272727272727;0;1;1987;0;33;0.0909090909090909;0;0.023198651;;0.25;0;0;1832
;2;1;3610;0;34;0;0;0.023198651;;;0;0;1019
;3;0;5732;0;5;;0;0.026860354;;;0;0;
;1;1;1336;2;22;0;0;0.023198651;;;0;0;
0;2;1;1149;2;11;0;0;0.023198651;1;0;0;2;805
;0;0;;0;0;23;0;0.023198651;;23;0;0;
;0;1;532;33;40;0;32;0.023198651;;0;0;96;24
0.5;0;1;126;1;4;0;48;0.023198651;;0;0;1;
;;;1309;1;11;1.44444444444444;0;0.031356486;;;;0;
;0;0;310;8;9;0;0;0.023198651;;0;0;8;11
1.53968253968254;2;2;4923;1;52;1.78723404255319;13;0.023198651;;1.83333333333333;0;1;
;3;2;5310;0;41;;0;0.023198651;;;0;0;2176
1.05882352941176;5;1;966;5;11;1.05882352941176;5;0.023198651;;0;0;3;
;1;1;3916;8;29;2;0;0.020120724;;;0;4;677
;0;0;102;1;3;0;9;0.023198651;;0;0;1;
;1;1;2401;0;16;;0;0.026860354;;;0;0;2038
0.0363636363636364;0;0;2261;39;34;0;4;0.023198651;1;0;0;34;291
;4;1;5833;3;65;0.333333333333333;0;0.023198651;2;;0;0;1135
;2;0;402;7;6;0;0;0.023198651;;0;0;6;56
;;;496;1;12;0;0;0.023198651;;0;;0;
;1;0;4362;1;13;;0;0.023198651;;;2;0;4151
0.571428571428571;0;0;493;2;3;0.571428571428571;20;0.023198651;;0.571428571428571;0;3;
;0;0;4511;0;6;;0;0.023198651;;;0;0;
;0;0;261;4;11;0;0;0.023198651;;0;0;4;25
1.33333333333333;0;1;931;9;88;0.0337078651685393;5;0.023198651;1;0;0;4;29
;0;0;5102;0;19;;0;0.023198651;;;0;0;
;0;0;672;0;4;0;0;0.023198651;;0;0;1;25
;0;1;129;0;3;0;7;0.023198651;;0;0;0;
;0;0;655;3;13;6.625;0;0.031356486;1;13;0;5;
;0;0;162;2;5;0;19;0.023198651;;0;0;7;
;1;0;4044;4;17;;0;0.031356486;;;0;3;
;0;0;877;7;13;0.142857142857143;0;0.023198651;3;;0;5;433
0.333333333333333;0;1;3984;0;32;0;15;0.023198651;;0;0;0;
;1;0;235;16;2;1.33333333333333;0;0.031356486;;1.33333333333333;0;23;142
4.83333333333333;1;1;4159;0;33;1.14285714285714;0;0.023198651;;0.4;0;0;
0;0;0;1173;7;9;0;5;0.023198651;;0;0;6;1036
;1;1;3088;3;20;6.41666666666667;0;0.023198651;1;10.4285714285714;0;4;
;1;0;3568;0;42;;0;0.023198651;;;0;0;1417
6.5;1;0;2492;2;25;2.97222222222222;19;0.020120724;;1.5;0;3;873
;0;1;;0;0;;0;0.023198651;;;0;0;
;0;0;4479;0;6;;0;0.031356486;;;0;0;4274
;2;0;2526;5;16;3.30612244897959;11;0.023198651;;6.33333333333333;0;5;
;1;0;566;1;14;0;4;0.023198651;;0;0;0;
