AVGDPD0_EVER;CNTGOODPOS;CNTUNIQUEPHONES;FIRSTADATENOTRD;CNTUNSUCCESSFULWEEKS24M;INSTALMENTCNTPAIDINTIME;AVGDPD0_36M;NUMINSTTOPAYGR;TEXTLASTRISKPRODCOMBINATION;PARTEPCOUNT;AVGDPD0_12M;CODEPAIDOFFAFTERDPD;NUMREJECTS9M;LASTFULLEPDATE
0.02;0;1;5654;0;50;0;0;0.020120724;;0;0;0;
;1;0;2839;0;22;;0;0.026860354;;;0;0;
7.8;0;1;3689;1;54;0;18;0.023198651;5;0;0;0;
0;1;1;3291;0;25;0;0;0.023198651;;0;0;0;
0;0;1;569;6;18;0;0;0.023198651;;0;0;1;
1.5;1;2;3807;5;63;0.138888889;24;0.020120724;2;0.416666667;0;5;
3.923076923;0;0;2743;2;39;1.217391304;35;0.023198651;1;2.318181818;0;2;
;0;1;646;0;3;0;0;0.023198651;;0;0;0;
0;1;0;2527;0;27;0;0;0.023198651;1;0;0;0;
0.583333333;1;2;2746;0;30;0.5;46;0.023198651;1;0.583333333;0;0;
;2;1;4702;0;77;0;0;0.023198651;;0;0;0;
;1;1;166;0;5;0;19;0.023198651;4;0;0;0;
;1;1;5600;1;8;;0;0.023198651;;;0;0;
5;1;1;4499;1;60;0.428571429;40;0.020120724;11;0;0;0;
;1;1;5217;0;16;0;0;0.023198651;;0;0;0;
1.333333333;3;1;2880;4;54;0;0;0.023198651;8;0;0;2;
0;2;3;3246;2;108;0;20;0.023198651;12;0;0;1;
0;0;0;3970;3;9;0;57;0.023198651;;0;0;0;
0;3;0;2412;0;28;0;8;0.023198651;;0;0;0;
0.083333333;1;1;1357;12;53;0.016129032;31;0.020120724;;0;0;13;
0.5;0;0;3704;0;55;0;12;0.020120724;;0;0;0;
0.230769231;0;2;3356;0;136;0.042253521;25;0.020120724;;0;0;0;
0;0;1;813;0;18;0;18;0.023198651;;0;0;0;
0;0;1;5691;3;38;0;10;0.020120724;;0;0;0;
0.175572519;0;1;2468;2;126;0.247191011;37;0.020120724;;0.733333333;0;1;
;3;1;4867;5;81;0;0;0.023198651;;;0;1;
0.017857143;0;1;727;14;56;0;50;0.020120724;1;0;0;9;
;1;1;592;0;10;0;0;0.023198651;;0;0;0;
;0;1;1201;1;20;0.2;0;0.023198651;1;;0;1;
0;0;1;;0;0;0;0;0.023198651;;0;0;0;
;2;1;968;7;14;0;0;0.023198651;1;;0;3;
;1;1;2034;0;30;0;0;0.031356486;4;0;0;0;
0.947826087;0;0;2256;12;39;1.396226415;83;0.023198651;2;0;0;3;
;0;1;691;1;17;0;0;0.023198651;4;0;0;1;
;0;0;4255;0;39;;0;0.023198651;;;0;0;
;2;1;3604;3;32;2.75;0;0.023198651;1;;0;2;
2.666666667;2;1;4908;2;78;0;16;0.020120724;1;0;0;1;
;1;1;4437;0;28;0;0;0.023198651;;;0;0;
1.434782609;0;1;4504;3;47;2.583333333;0;0.031356486;;1.833333333;0;2;
;;;1668;0;6;;0;0.026860354;;;;0;
;2;0;4420;3;30;;0;0.026860354;;;0;1;
0;0;2;1074;0;11;0;0;0.023198651;;0;0;0;
;0;1;257;0;4;0;0;0.023198651;;0;0;0;
0;0;1;831;0;24;0;30;0.023198651;;0;0;0;
;;;878;10;27;0;0;0.023198651;4;0;;5;
;8;1;5742;1;93;1.161290323;0;0.020120724;1;;0;0;
0.666666667;5;0;2156;2;16;0;18;0.023198651;;0;0;3;
0.5;0;1;101;0;3;0;33;0.023198651;;0;0;0;
;;;1998;0;12;;0;0.026860354;;;;0;
5;1;1;4499;1;60;0.428571429;40;0.020120724;11;0;0;0;
0.75;0;1;4504;0;38;0.111111111;0;0.023198651;;0.125;0;0;
;2;1;488;0;12;0;11;0.023198651;;0;0;0;
;0;1;4605;1;9;0;0;0.020120724;;;0;0;
0.043478261;0;1;1280;2;23;0;41;0.023198651;;0;0;2;
0.5;0;1;2186;0;13;0;3;0.023198651;;0;0;0;
0.8;2;1;5501;3;46;1.055555556;90;0.023198651;;1.388888889;0;5;
;1;1;1246;5;15;0.285714286;0;0.023198651;;;0;3;
0;0;1;1572;0;51;0;48;0.020120724;;0;0;0;
0;2;1;2442;0;29;0;6;0.023198651;;0;0;0;
19.875;3;1;3988;9;29;0;9;0.023198651;;0;0;1;
3.285714286;0;1;3538;0;35;0.523809524;3;0.023198651;1;0;0;0;
;0;0;2141;0;6;;0;0.026860354;;;0;0;
0.085714286;1;1;5593;0;109;0.217391304;69;0.020120724;2;0.833333333;0;0;
0;1;1;5315;0;24;0;42;0.023198651;;0;0;0;
0;0;1;846;3;9;0;0;0.031356486;;0;0;0;
;1;1;5095;0;28;0;0;0.020120724;;;0;0;
;2;1;712;0;13;0.214285714;0;0.023198651;;0;0;0;
0;3;1;761;2;41;0;10;0.023198651;;0;0;2;
;1;0;5730;0;23;;0;0.026860354;;;3;0;
0;1;0;746;1;13;0;6;0.023198651;6;0;0;0;
0.074626866;1;1;757;4;66;0.074626866;20;0.023198651;;0;0;2;
0;1;1;3974;0;17;0;6;0.023198651;5;0;0;0;
;3;1;5601;2;52;0.0625;8;0.023198651;;0.083333333;0;2;
;0;0;4255;0;39;;0;0.023198651;;;0;0;
;1;0;3959;0;9;;0;0.031356486;;;0;0;
0.9;0;1;4602;0;78;0.208333333;23;0.023198651;;0;0;0;
3.708333333;0;1;4500;1;66;0.369565217;14;0.020120724;;0.083333333;0;1;
;0;1;1170;0;12;0;0;0.023198651;;;0;0;
;1;0;3090;0;14;;0;0.031356486;;;0;0;
;;;4865;0;25;;0;0.023198651;1;;;0;
2.041666667;2;0;4433;4;161;0.753424658;4;0.023198651;;1.583333333;0;0;
;0;1;93;2;2;0;10;0.023198651;;0;0;1;
0;0;1;2713;0;11;0;120;0.023198651;;0;0;0;
;0;1;3259;0;17;;0;0.023198651;;;0;0;
1.5;0;1;5622;0;91;0.083333333;70;0.020120724;;0.25;0;0;
;0;1;4306;0;77;0;0;0.020120724;;;0;0;
0;3;1;1344;4;47;0;15;0.020120724;6;0;0;2;
1;1;1;4405;0;81;0;54;0.020120724;;0;0;0;
;1;3;1500;2;123;0;21;0.023198651;;0;0;2;
0;3;0;1331;0;85;0;59;0.023198651;;0;0;0;
0.214285714;0;1;1143;0;4;0.085714286;118;0.023198651;;0;0;0;
1.75;1;2;4074;5;229;0.026315789;62;0.023198651;2;0;0;1;
0;5;1;4409;2;26;0;47;0.023198651;;0;0;3;
4.5;2;1;5729;0;133;1.5;66;0.023198651;;0;0;0;
;;;3213;0;15;1.416666667;0;0.023198651;;;;0;
;0;1;262;3;8;0;10;0.023198651;;0;0;3;
16;0;1;4515;0;23;0.388888889;42;0.020120724;;0;1;0;
;1;1;902;0;12;0;0;0.023198651;;;0;0;
0;0;1;1512;0;20;0;16;0.023198651;;0;0;0;
7;0;0;4151;4;42;0;14;0.023198651;;0;0;1;
0;4;1;904;1;29;0;35;0.023198651;2;0;0;0;
;;;130;1;1;0;0;0.031356486;;0;;0;
;;;5452;0;10;;0;0.023198651;;;;0;
;0;0;1856;0;20;;0;0.026860354;;;0;0;
0;0;1;3128;2;17;0;10;0.023198651;;0;0;2;
;0;1;3689;5;10;0;0;0.023198651;;0;0;4;
;1;0;4451;0;13;;0;0.023198651;;;0;0;
0.176470588;0;2;4034;3;89;0.0625;15;0.020120724;;0;0;0;
0;2;1;3409;1;76;0;25;0.023198651;2;0;0;0;
;2;1;4001;4;49;0;0;0.020120724;7;0;0;2;
;3;1;4400;2;107;;0;0.031356486;1;;0;0;
0.268292683;2;1;1340;1;34;0.028571429;0;0.023198651;9;0;0;1;
;1;1;4923;0;26;1.5;0;0.023198651;;;0;0;
1.75;1;2;4074;5;229;0.026315789;62;0.023198651;2;0;0;1;
;0;0;846;1;10;0;0;0.031356486;;;0;0;
0.052631579;2;1;1927;5;74;0.013888889;31;0.023198651;1;0;0;2;
;3;1;1321;0;33;0.3;0;0.031356486;;0;0;0;
;;;3192;0;4;;0;0.023198651;;;;0;
6.333333333;0;1;2263;0;35;0;29;0.023198651;;0;0;0;
4;0;1;945;0;24;0.32;9;0.023198651;2;1;0;0;
;0;1;795;0;25;0.433333333;12;0.023198651;1;0.684210526;0;0;
3.571428571;1;2;4662;8;112;1.129032258;44;0.020120724;1;0.166666667;0;9;
;1;1;301;0;9;0;3;0.023198651;;0;0;0;
0.5;1;1;1854;1;16;0;17;0.023198651;;0;0;1;
0;4;1;3171;0;68;0;55;0.023198651;;0;0;0;
8.714285714;1;1;3410;4;40;0;0;0.023198651;;0;0;3;
0;2;1;1312;0;24;0;52;0.023198651;;0;0;0;
0;0;0;2495;2;41;0;33;0.023198651;1;0;0;0;
0;2;1;1782;0;14;0;11;0.023198651;13;0;0;0;
;;;2795;2;9;;0;0.023198651;;;;2;
2.291666667;3;1;4825;0;128;0.487804878;0;0.023198651;2;0;0;0;
0;1;1;3576;2;69;0;15;0.020120724;;0;0;3;
;1;0;4928;13;9;;0;0.026860354;;;0;12;
0;1;1;627;1;31;0;58;0.023198651;2;0;0;0;
;0;0;177;0;5;0;0;0.023198651;;0;0;0;
;;;4060;0;16;;0;0.026860354;;;;0;
0.068965517;2;1;3410;3;28;0;9;0.023198651;;0;0;4;
;25;1;454;10;27;0;14;0.031356486;1;0;0;24;
1.769230769;2;1;5100;4;140;0.01369863;97;0.023198651;2;0;0;4;
0;0;1;2058;1;38;0;19;0.020120724;;0;0;0;
;1;0;2973;0;11;0;7;0.023198651;1;0;0;0;
;0;1;1425;0;20;0;0;0.026860354;1;;0;0;
0.019230769;0;1;5503;0;52;0;47;0.023198651;;0;0;0;
0.058441558;1;1;5628;1;150;0;27;0.023198651;;0;0;1;
0;0;1;2882;1;31;0;38;0.023198651;19;0;0;0;
0;0;1;1075;3;36;0;70;0.023198651;;0;0;103;
;1;1;1965;0;19;0;0;0.023198651;4;0;0;0;
0;1;1;784;0;24;0;8;0.023198651;2;0;0;0;
;;;2483;0;6;;0;0.026860354;;;;0;
0.857142857;0;1;3172;1;24;0;4;0.023198651;1;0;0;1;
;;;630;0;12;0;0;0.023198651;1;0;;0;
2.875;0;0;;6;0;2.5;0;0.023198651;;2.5;0;6;
;1;0;4328;0;27;;0;0.023198651;;;2;0;
0.5;2;1;3801;0;72;0;54;0.023198651;2;0;0;0;
2;0;0;4370;0;36;0.416666667;48;0.023198651;1;0.266666667;0;0;
;0;1;875;0;4;0;0;0.023198651;;;0;0;
0;0;1;611;2;7;0;9;0.023198651;;0;0;0;
;2;2;5117;0;22;;0;0.023198651;;;0;0;
0.019607843;0;0;2032;4;37;0;0;0.023198651;;0;0;2;
0;0;1;5682;0;24;0;10;0.023198651;4;0;0;0;
;0;1;5942;1;29;0.461538462;0;0.020120724;6;0;0;0;
19;2;1;4409;0;26;0;29;0.023198651;;0;0;0;
;0;1;2077;3;22;;0;0.023198651;;;0;8;
;0;0;4246;0;12;;0;0.031356486;;;0;0;
0.492647059;4;1;3021;4;96;0.081081081;45;0.023198651;2;0;0;2;
;1;1;5421;1;12;;0;0.026860354;;;0;0;
0.032258065;1;1;1496;2;16;0.037037037;56;0.023198651;;0.0625;0;2;
0.090909091;2;1;3072;0;11;0;0;0.031356486;;0;0;0;
;1;1;857;0;4;0;20;0.023198651;;0;0;0;
;0;0;694;0;7;1.923076923;5;0.023198651;;2.083333333;0;0;
;1;1;273;0;5;0;0;0.023198651;;0;0;0;
0;0;1;4061;0;32;0;15;0.023198651;;0;0;0;
0.044776119;0;1;2058;3;65;0.026315789;59;0.023198651;1;0.047619048;0;1;
;0;0;148;0;4;0;14;0.023198651;1;0;0;0;
0;2;1;538;0;11;0;13;0.023198651;;0;0;0;
0;1;1;4124;1;18;0;48;0.023198651;1;0;0;1;
0;0;1;3182;0;11;0;5;0.023198651;;0;0;0;
;0;0;4502;0;17;;0;0.026860354;;;0;0;
;;;4880;0;31;;0;0.023198651;;;;0;
0;0;1;579;0;12;0;52;0.023198651;;0;0;0;
;2;1;1208;0;27;0.074074074;0;0.023198651;;0;0;0;
0.842105263;0;1;4265;0;14;0;9;0.023198651;;0;0;0;
;0;1;371;0;8;0;0;0.023198651;;0;0;0;
0;0;1;3574;0;21;0;0;0.023198651;;0;0;0;
;0;0;1765;0;35;0;0;0.031356486;;;0;0;
0;1;1;279;0;8;0;4;0.023198651;;0;0;0;
;0;0;4326;0;13;0;0;0.026860354;;;0;0;
;0;0;340;3;8;1.5;2;0.031356486;;1.5;0;2;
9;5;1;4664;1;53;0;0;0.023198651;2;0;0;0;
;0;1;3589;2;36;0;0;0.020120724;;;0;2;
0;0;1;3808;2;37;0;0;0.023198651;;0;0;0;
0;0;1;1801;0;27;0;42;0.023198651;;0;0;0;
0;3;1;1345;4;47;0;15;0.020120724;6;0;0;2;
;;;5236;0;2;;0;0.023198651;;;;0;
0;0;1;970;2;30;0;30;0.023198651;;0;0;2;
;1;1;1460;1;29;0;0;0.023198651;8;0;0;0;
;1;0;1212;2;7;0;0;0.020120724;;;0;1;
;0;0;5335;0;1;;0;0.031356486;;;2;0;
0;2;1;3705;1;41;0;0;0.023198651;;0;0;0;
;3;1;2935;0;29;0.071428571;0;0.023198651;3;0;0;0;
;0;0;3772;0;12;;0;0.031356486;;;0;0;
;0;1;355;0;11;0;1;0.023198651;;0;0;0;
0.5;0;1;1616;1;20;0.181818182;1;0.023198651;;0.181818182;0;1;
;0;1;2867;4;24;0;0;0.023198651;1;;0;1;
;1;1;917;1;23;0;0;0.023198651;6;;0;0;
;4;1;4697;1;97;0;1;0.023198651;1;0;0;0;
;;;4239;1;25;0;0;0.023198651;;0;;0;
;0;1;2232;1;25;0;0;0.020120724;;0;0;1;
;0;1;605;1;2;0;0;0.031356486;1;;0;1;
3.333333333;1;1;1767;2;14;0.428571429;17;0.023198651;;0.428571429;0;0;
0;0;1;1413;1;15;0;21;0.023198651;4;0;0;0;
;2;1;5323;7;105;0;0;0.023198651;12;0;0;7;
0;0;1;1409;1;39;0;24;0.023198651;7;0;0;1;
;1;0;3495;3;29;2.361111111;0;0.023198651;;0.416666667;0;1;
;0;1;1218;0;33;0;0;0.020120724;;;0;0;
;0;1;2684;2;36;3.111111111;14;0.023198651;1;2.75;0;0;
0;3;1;5421;0;42;0;3;0.020120724;;0;0;0;
;2;0;5403;0;30;;0;0.023198651;;;0;0;
;1;0;56;0;0;0;0;0.023198651;;0;0;0;
1.814814815;0;1;834;1;18;1.777777778;33;0.023198651;;3.75;0;0;
;0;0;2412;1;1;;0;0.026860354;;;0;0;
;0;1;349;0;6;0;0;0.023198651;3;0;0;0;
14.09090909;0;0;598;8;16;5.866666667;6;0.031356486;;3.529411765;2;15;
;0;1;5410;0;31;0;0;0.023198651;;0;0;0;
0.04;0;1;802;0;25;0;11;0.023198651;4;0;0;0;
;1;1;279;0;8;0;2;0.023198651;;0;0;0;
;1;0;4109;0;6;;0;0.023198651;;;0;0;
;5;1;2706;0;26;2.5;23;0.023198651;;0;0;0;
;;;522;5;16;0;0;0.023198651;4;0;;3;
;0;0;1027;0;18;0;0;0.031356486;;0;0;0;
;5;1;565;0;1;0;0;0.023198651;;;0;0;
;3;0;2837;7;41;20.88888889;0;0.023198651;;;1;10;
0.428571429;1;1;3174;0;62;0.081081081;32;0.031356486;4;0;0;0;
;0;0;481;2;3;10.4;0;0.023198651;;15;1;15;
;0;2;1760;1;4;;0;0.023198651;1;;0;1;
;1;1;5019;2;27;;0;0.023198651;;;0;0;
;0;0;185;0;5;0;5;0.023198651;;0;0;0;
0;0;1;138;0;4;0;20;0.023198651;;0;0;0;
;0;0;1602;0;11;6;0;0.023198651;;;0;0;
3.25;5;0;952;12;26;0.448275862;5;0.023198651;;1.083333333;0;8;
;0;1;543;0;10;0;0;0.023198651;2;0;0;0;
;2;0;2868;1;26;;0;0.023198651;;;0;0;
0;3;2;1401;0;27;0;4;0.023198651;;0;0;0;
0;0;1;222;0;11;0;59;0.031356486;8;0;0;0;
;0;2;320;4;16;0.058823529;40;0.031356486;1;0.058823529;0;7;
0.073333333;9;1;2602;15;78;0;0;0.031356486;;0;0;20;
;;;1690;0;9;;0;0.023198651;;;;0;
;0;0;3693;1;0;;0;0.031356486;;;1;0;
;1;1;3443;12;16;8.294117647;0;0.023198651;1;;0;7;
;0;0;156;0;4;0;0;0.031356486;;0;0;0;
;;;3368;0;2;;0;0.031356486;;;;0;
;0;0;291;1;13;0;35;0.023198651;;0;0;1;
;0;0;4945;0;9;;0;0.031356486;;;0;0;
;3;1;870;0;3;0;0;0.023198651;1;0;0;0;
1.708737864;0;1;2417;1;59;0.454545455;20;0.023198651;;0.238095238;0;1;
;0;0;3538;0;9;;0;0.031356486;;;0;0;
;1;0;4156;0;17;;0;0.026860354;;;0;0;
;0;0;2626;0;0;;0;0.031356486;;;0;0;
;1;1;270;3;8;0;4;0.023198651;;0;0;0;
;0;1;1001;0;26;0.107142857;2;0.023198651;;0;0;0;
;0;0;1486;2;6;;0;0.026860354;;;0;0;
;3;0;3010;0;9;;0;0.026860354;;;0;0;
;14;0;739;48;18;0;0;0.023198651;1;0;0;12;
;1;0;574;14;16;0.058823529;4;0.023198651;;0;0;14;
;;;1584;0;9;;0;0.023198651;;;;0;
;1;0;3359;1;36;3.35;0;0.026860354;;;0;0;
;0;0;448;0;3;1.333333333;0;0.031356486;;1.6;0;0;
;0;1;4579;1;18;;0;0.023198651;;;0;0;
;0;0;963;7;7;10.75;0;0.023198651;;20.66666667;1;19;
;0;0;91;1;2;0;22;0.023198651;;0;0;2;
1.5;2;2;1858;3;40;0;53;0.023198651;1;0;0;3;
;;;3149;1;5;;0;0.026860354;;;;3;
;0;0;4503;0;23;;0;0.031356486;;;0;0;
0.37037037;3;0;1041;18;77;0.4;47;0.023198651;1;0.15625;0;24;
0;0;1;1244;2;41;0;7;0.023198651;1;0;0;1;
;0;0;668;2;2;1.428571429;3;0.023198651;;1.428571429;0;0;
24.3;1;0;1332;5;64;3.588235294;28;0.023198651;;6.777777778;0;4;
;5;0;340;17;25;0;7;0.023198651;;0;0;14;
;0;0;118;1;3;0;9;0.031356486;1;0;0;2;
0.2;1;1;1987;1;41;0.258064516;49;0.023198651;1;0;0;1;
;0;0;404;2;12;0;12;0.023198651;1;0;0;2;
;0;1;301;2;8;0.111111111;0;0.023198651;;0.111111111;0;0;
;1;1;1698;1;38;0.384615385;0;0.023198651;1;0.333333333;0;1;
;0;0;291;0;5;0;0;0.023198651;2;0;0;0;
;0;1;5934;0;80;0.714285714;0;0.023198651;;;0;0;
;2;1;3610;0;34;0;0;0.023198651;;;0;0;
;;;1536;0;4;;0;0.023198651;;;;0;
;0;0;4974;1;4;;0;0.031356486;;;0;0;
1.308510638;1;1;2379;4;30;2.652173913;12;0.023198651;2;1.136363636;0;3;
0.5;0;1;126;1;4;0;48;0.023198651;;0;0;1;
;;;1332;0;4;7.428571429;0;0.023198651;;;;0;
;2;0;4228;0;19;;0;0.023198651;1;;0;0;
;0;0;3046;12;15;2.1;0;0.023198651;;4;0;15;
;0;1;3046;1;31;0;0;0.023198651;;;0;3;
;1;0;381;1;6;0.142857143;4;0.023198651;;0.142857143;0;1;
;0;0;102;1;3;0;9;0.023198651;;0;0;1;
;0;0;977;1;12;0;0;0.023198651;1;;0;1;
;0;1;5321;1;109;0.071428571;16;0.023198651;1;0.25;0;2;
;0;0;2234;0;9;;0;0.031356486;;;0;0;
;0;0;394;11;12;0;0;0.023198651;1;0;0;15;
;2;0;402;7;6;0;0;0.023198651;;0;0;6;
;0;0;710;8;23;0;29;0.023198651;;0;0;6;
;0;0;218;0;6;0;6;0.023198651;2;0;0;0;
;3;1;1700;0;43;0;0;0.023198651;;;0;0;
0;0;1;1687;1;23;0;50;0.023198651;1;0;0;1;
;0;0;497;2;15;0;9;0.023198651;;0;0;7;
0.571428571;0;0;493;2;3;0.571428571;20;0.023198651;;0.571428571;0;3;
;0;0;750;2;23;0.083333333;0;0.023198651;;0;0;2;
;0;0;800;9;12;0;41;0.023198651;;0;0;4;
;0;0;1611;2;11;;0;0.023198651;;;0;1;
;0;1;140;1;4;0;6;0.023198651;;0;0;1;
;0;1;;0;0;;0;0.023198651;;;0;0;
7.666666667;0;0;1667;0;43;1.176470588;0;0.023198651;;2;0;0;
105.8;0;0;5201;1;13;0;27;0.023198651;;0;1;0;
;0;0;167;3;5;0;1;0.031356486;;0;0;2;
;1;1;882;1;28;0.027777778;8;0.023198651;;0.05;0;0;
1;2;1;2842;0;21;0.333333333;0;0.023198651;;0.5;0;0;
0.764705882;2;0;1887;12;27;1.083333333;46;0.023198651;;0.642857143;0;15;
;1;0;235;16;2;1.333333333;0;0.031356486;;1.333333333;0;23;
;0;0;863;4;8;0.9;26;0.023198651;;0.9;0;13;
;3;0;1528;3;9;;0;0.023198651;;;0;0;
;;;530;6;6;0;0;0.023198651;;0;;5;
;0;0;4597;2;15;;0;0.031356486;;;1;0;
;2;0;2526;5;16;3.306122449;11;0.023198651;;6.333333333;0;5;
;;;5902;0;7;;0;0.026860354;;;;0;
;0;0;1296;2;27;0.2;0;0.020120724;;0;0;0;
;0;0;167;1;4;0;8;0.023198651;;0;0;2;
;0;0;182;0;5;0;5;0.023198651;;0;0;0;
;1;0;3442;0;9;;0;0.026860354;;;0;0;
;0;0;267;2;7;0;5;0.031356486;1;0;0;3;
;0;1;857;0;23;0;0;0.023198651;;0;0;0;
;;;1000;0;10;3.083333333;0;0.023198651;3;;;0;
;0;0;343;0;8;0;0;0.023198651;;0;0;0;
;0;1;2868;6;3;0;0;0.023198651;;;0;5;
;0;0;898;2;10;0;0;0.023198651;;;0;1;
0;0;1;769;0;29;0;0;0.023198651;;0;0;0;
;0;0;343;4;11;0;0;0.023198651;;0;0;5;
0;4;1;671;15;23;0;20;0.023198651;6;0;0;9;
;0;0;883;6;12;0;0;0.023198651;;;0;4;
0;1;1;4707;0;19;0;0;0.023198651;2;0;0;0;
;0;2;495;0;12;0;0;0.031356486;;0;0;0;
;0;1;118;2;3;0;7;0.023198651;;0;0;0;
;0;0;31;0;0;;12;0.023198651;;;0;1;
;0;0;1111;1;6;4.833333333;0;0.023198651;;0.333333333;0;1;
;0;1;1781;11;27;0;7;0.023198651;;0;0;5;
;0;0;3510;0;4;;0;0.031356486;;;0;0;
;1;0;5616;0;7;;0;0.023198651;;;0;0;
0;0;0;796;1;24;0;0;0.023198651;;0;0;1;
0;0;1;1313;0;95;0;81;0.023198651;;0;0;3;
;0;0;1259;0;10;1.888888889;0;0.031356486;;;0;0;
;0;0;378;3;11;0;0;0.023198651;;0;0;3;
;0;0;411;0;14;0;10;0.023198651;;0;0;0;
;1;0;1822;19;25;0.096774194;9;0.023198651;;0.222222222;0;9;
0.130434783;1;1;2950;13;42;0;23;0.031356486;;0;0;17;
0;6;1;3131;1;48;0;83;0.023198651;;0;0;1;
;0;0;1235;0;9;1;0;0.031356486;;;0;0;
;0;0;100;0;2;0.333333333;7;0.023198651;;0.333333333;0;0;
;3;2;1107;4;8;0;2;0.023198651;;0;0;5;
;1;0;373;16;22;0;18;0.023198651;;0;0;14;
0;0;1;3414;3;21;0;0;0.023198651;;0;0;3;
;3;0;4114;4;15;6;0;0.023198651;;0;0;2;
;;;728;0;10;0;0;0.023198651;;0;;0;
9;1;0;2677;7;62;0.019230769;39;0.023198651;1;0;0;4;
0;2;1;3532;1;55;0;5;0.023198651;;0;0;0;
;0;0;701;0;6;3.9;0;0.023198651;;1;0;0;
;1;0;3646;0;49;0;0;0.023198651;1;;0;0;
;0;0;577;22;35;0.447368421;25;0.031356486;;0.586206897;0;56;
;0;0;108;0;3;0;21;0.023198651;;0;0;0;
1.666666667;0;0;875;1;23;0.333333333;9;0.023198651;;0;0;0;
;0;1;349;0;9;0.181818182;1;0.023198651;;0.181818182;0;0;
;0;0;151;2;7;0;41;0.023198651;;0;0;6;
0;1;1;1066;21;33;0;14;0.023198651;1;0;0;24;
0.172727273;1;1;1954;1;40;0;0;0.023198651;;0;0;1;
;0;0;437;4;21;0;21;0.023198651;;0;0;5;
;1;0;1350;1;42;0.085714286;0;0.023198651;6;0;0;0;
0.625;10;1;861;21;40;0.625;24;0.031356486;;0.5625;0;9;
;0;1;2782;7;47;0;8;0.023198651;;0;0;6;
;0;1;561;0;23;0;7;0.023198651;;0;0;0;
0.5;4;1;768;13;49;0;39;0.023198651;;0;0;3;
;0;1;1579;1;36;0;0;0.031356486;;;0;1;
;0;0;818;3;5;109.4;0;0.031356486;4;;1;4;
;0;0;127;5;4;0;6;0.031356486;;0;0;5;
1.5;0;0;1241;1;30;0.272727273;0;0.023198651;;0.5;0;0;
;0;1;620;1;26;0.966666667;0;0.031356486;;0;0;1;
;2;0;4970;0;53;;0;0.026860354;;;0;0;
;1;1;517;0;12;0;0;0.023198651;4;0;0;0;
0.133333333;1;0;4591;0;14;0;11;0.023198651;;0;0;0;
;0;0;190;1;6;0;18;0.023198651;;0;0;2;
;1;0;54;0;1;0;11;0.023198651;;0;0;0;
;0;0;216;2;6;0;6;0.023198651;;0;0;4;
;0;0;1876;6;19;0.5;0;0.026860354;1;;0;2;
0.5;1;1;870;5;35;0;11;0.031356486;3;0;0;3;
;0;0;2009;0;2;;0;0.023198651;;;0;0;
;0;0;2333;0;6;;0;0.023198651;;;0;0;
;3;0;4814;0;23;;0;0.023198651;;;0;0;
;0;0;826;1;11;0.25;0;0.026860354;;;0;0;
;1;1;561;0;11;2.176470588;7;0.023198651;;2.916666667;0;0;
;0;0;171;8;6;0;16;0.023198651;;0;0;14;
0;9;1;5646;1;53;0;36;0.023198651;;0;0;1;
;0;1;479;0;15;0;9;0.023198651;;0;0;0;
0.057142857;1;1;4751;0;34;0;0;0.023198651;;0;0;0;
;0;0;137;4;4;0;6;0.023198651;;0;0;4;
;1;1;2642;0;27;0;0;0.023198651;;0;0;0;
;0;0;347;1;9;0;10;0.023198651;;0;0;0;
0.072727273;0;1;1987;0;33;0.090909091;0;0.023198651;;0.25;0;0;
;0;0;3645;0;62;0.151515152;10;0.023198651;;0.3125;0;0;
;1;0;5448;0;14;;0;0.031356486;;;0;0;
0;2;1;1149;2;11;0;0;0.023198651;1;0;0;2;
;5;1;5374;3;78;0;0;0.023198651;;;0;3;
;0;1;532;33;40;0;32;0.023198651;;0;0;96;
0;0;1;574;2;15;0;10;0.023198651;5;0;0;2;
9.8;2;1;4882;3;54;0;0;0.031356486;;0;0;3;
0;0;1;1189;4;29;0;0;0.023198651;1;0;0;2;
;0;0;310;8;9;0;0;0.023198651;;0;0;8;
1.53968254;2;2;4923;1;52;1.787234043;13;0.023198651;;1.833333333;0;1;
;3;2;5310;0;41;;0;0.023198651;;;0;0;
1.058823529;5;1;966;5;11;1.058823529;5;0.023198651;;0;0;3;
;5;0;98;4;1;0;23;0.023198651;;0;0;4;
4.333333333;0;1;1627;0;47;0.590909091;13;0.023198651;;1.181818182;0;0;
;3;1;1044;0;27;0.027027027;36;0.023198651;;0;0;0;
;0;0;2596;1;3;;0;0.031356486;1;;0;2;
;0;0;774;2;10;0;0;0.023198651;2;;0;0;
2.913043478;6;0;3610;15;61;0.016393443;61;0.023198651;;0.022222222;0;20;
0.26;1;1;3413;1;46;0;104;0.023198651;1;0;0;1;
0;0;0;3876;1;4;0;0;0.023198651;;0;0;1;
;0;2;939;5;37;0.026315789;0;0.023198651;;0;0;3;
;1;0;4562;1;7;;0;0.026860354;;;0;1;
;0;1;2316;0;45;0.068965517;0;0.020120724;;0;0;0;
;1;0;5635;0;50;;0;0.023198651;;;0;0;
4.222222222;3;0;788;5;22;2.106382979;13;0.031356486;;3.037037037;0;3;
;0;1;129;0;3;0;7;0.023198651;;0;0;0;
2.300613497;0;0;5624;3;83;5.283333333;0;0.020120724;;14.2;3;4;
;0;0;655;3;13;6.625;0;0.031356486;1;13;0;5;
